note.starts,note.ends,note.durs,INI,pk.amps,pk.times,qpk.amps,qpk.times,note.rmss,rel.pk.amps,rel.qpk.amps,rel.note.rmss,rel.pk.tm,rel.qpk.tm,rel.INI,max.Hz,min.Hz,FMa,FMb,FMc,FM.resid,note.DF,arcL,chordL
742.32832,755.32288,12.9945600000001,35.62496,0.0171365961432457,0.00017408,0.0171365961432457,0.00017408,0.00540076098532999,0.0168767179503676,0.0168767179503676,0.0226832807786864,1.33963750985027e-05,1.33963750985027e-05,2.74152876280534,27084.3505859375,18692.0166015625,-19344795.1260443,-427958.597852426,26893.6157226562,592.72046744253,23651.123046875,8827.66849828033,8827.66849827986
790.94784,806.95296,16.0051199999999,35.1232,0.0271007400006056,0.00546816,0.0251182932406664,0.0031232,0.010530527509227,0.0266897545704685,0.0247373718137388,0.0442283805723504,0.00034165067178503,0.000195137555982087,2.19449776071658,29754.638671875,18692.0166015625,12089341.6267875,-748238.837966078,29788.1744720124,1295.20433629698,26512.1459960938,8878.79989921808,8878.79989921745
842.07616,860.2624,18.18624,29.92128,0.0260850470513105,0.0081408,0.0246511120349169,0.00205824,0.011093324536726,0.0256894647062422,0.0242772754576573,0.0465921369079566,0.000447635135135135,0.000113175675675676,1.64527027027027,28228.759765625,18692.0166015625,-11285234.0415195,-326458.625700119,28029.8505510603,439.728088054901,24414.0625,9669.52561023964,9669.52561023871
890.18368,907.65312,17.46944,30.07488,0.0451034717261791,0.01427456,0.0309720747172832,0.00100352,0.0137356770452217,0.0444194730705098,0.0305023801093266,0.0576900588543791,0.000817116060961315,5.74443141852287e-05,1.72157092614303,27847.2900390625,17929.0771484375,-3355069.57991116,-518511.924483291,27697.4269321987,418.719751087554,21743.7744140625,10082.0175638308,10082.0175638307
937.728,956.33408,18.60608,30.75072,0.037460558116436,0.01301504,0.0241347104310989,0.00314368,0.0119620991458472,0.0368924650093727,0.0237687051357625,0.0502410038816329,0.000699504678040726,0.000168959823885525,1.652724270776,27465.8203125,17929.0771484375,23629019.4478237,-879506.656686932,27600.4566865809,945.753773012782,21743.7744140625,8184.13045618585,8184.13045611925
987.0848,1007.48288,20.39808,28.9587200000001,0.0427610129117966,0.01227776,0.0259652100503445,0.00200704,0.0129090986818411,0.0421125378781164,0.0255714450453704,0.0542184167741094,0.000601907630522087,9.83935742971885e-05,1.41967871485944,26321.4111328125,16784.66796875,22391052.5974821,-830559.733034182,26641.1725212546,1148.03791796393,21743.7744140625,7778.81361015256,7625.31737322289
1036.4416,1054.45376,18.01216,34.1913599999998,0.0491213537752628,0.01209344,0.0215824414044619,0.00198656,0.0149750264163112,0.0483764235368343,0.0212551415239485,0.0628953456359405,0.000671404206935759,0.000110289937464468,1.89823763501989,26321.4111328125,18310.546875,8235170.78705482,-611100.484013231,26176.997593471,572.331451075371,21934.5092773438,8335.43811307596,8335.43811307525
1088.64512,1101.30176,12.6566400000002,34.3142399999999,0.0554180219769478,0.00704512,0.0276648122817278,0.00214016,0.0156087644806192,0.0545776021360493,0.0272452726390829,0.0655570554379273,0.000556634304207113,0.000169093851132684,2.71116504854365,23651.123046875,16784.66796875,14298326.8322939,-734871.719032529,24042.9964932528,1038.67216233468,21934.5092773438,7010.55015353831,7010.55015353787
1135.616,1153.14688,17.53088,31.2627199999999,0.0534390434622765,0.01060864,0.0247820653021336,0.00328704,0.0167336163155354,0.0526286350283014,0.0244062428054912,0.0702814507731645,0.000605140186915887,0.0001875,1.78329439252336,24795.5322265625,16784.66796875,9150189.76339416,-619655.730878258,25313.241141183,880.496905643248,18692.0166015625,8050.96639383652,8050.96639383568
1184.4096,1203.07712,18.66752,32.9216000000001,0.0610601864755154,0.01062912,0.0243362355977297,0.00338944,0.0162813540548741,0.0601342026462056,0.023967174153104,0.0683819421905686,0.000569391113549096,0.000181568842567197,1.76357652221614,24795.5322265625,16784.66796875,10764929.1334049,-632015.922610691,25223.0027142693,857.960180296025,21743.7744140625,8046.847169745,8046.84716974319
