note.starts,note.ends,note.durs,INI,pk.amps,pk.times,qpk.amps,qpk.times,note.rmss,rel.pk.amps,rel.qpk.amps,rel.note.rmss,rel.pk.tm,rel.qpk.tm,rel.INI,max.Hz,min.Hz,FMa,FMb,FMc,FM.resid,note.DF,arcL,chordL
96.24576,144.56832,48.32256,46.94016,0.787045240402222,0.01441792,0.695615172386169,0.01171456,0.227357512058034,0.361435442342788,0.319447935932197,0.41906337454134,0.000298368298368298,0.000242424242424242,0.971392244119517,37765.5029296875,16784.66796875,11792420.9468494,-975881.905530684,39894.4537923195,993.797724966326,20980.8349609375,20758.5755103104,19620.98585269
191.50848,235.53024,44.02176,44.8,1.20835506916046,0.01178624,1.15865588188171,0.01087488,0.282342171718447,0.554913906481364,0.532090507245774,0.520410617554001,0.000267736682949523,0.000247034193998604,1.01767852989067,38909.912109375,17166.1376953125,15687165.7954898,-1147925.44267377,40341.1181367078,869.509701037181,20980.8349609375,21867.0471466959,20133.2988873847
280.33024,326.84032,46.51008,44.1856,1.10855758190155,0.0129536,0.937260806560516,0.0110592,0.257029759498362,0.509083823151352,0.430419062107071,0.473755001090258,0.00027851166886834,0.00023778071334214,0.950022016732716,38528.4423828125,19073.486328125,14529013.276146,-1093340.11321069,40479.3371686217,783.841369702168,20885.4675292969,21715.7669310706,19422.3556219011
371.02592,414.48448,43.45856,47.39072,1.18835866451263,0.00979968,1.18835866451263,0.00979968,0.28152657094953,0.545730940892932,0.545730940892932,0.518907309361511,0.000225494816211121,0.000225494816211121,1.09048067860509,38909.912109375,16403.1982421875,14713564.9446996,-1081312.07748066,38652.9276017047,999.740725022609,28038.0249023438,20529.7182469665,19203.5437855666
461.8752,504.60672,42.73152,43.63264,1.06855905056,0.00877568,1.06855905056,0.00877568,0.276450956162248,0.490715264234577,0.490715264234577,0.509551980648699,0.00020536784088186,0.00020536784088186,1.02108794632159,38146.97265625,16403.1982421875,14050494.9431048,-1019652.50998993,37383.4503616788,1097.07442845185,27751.9226074219,19083.0458585289,17915.3395049177
548.23936,595.75296,47.5136,44.7078399999999,1.09918344020844,0.01043456,1.09918344020844,0.01043456,0.27500077582839,0.50477892824124,0.50477892824124,0.506879020961116,0.000219612068965517,0.000219612068965517,0.940948275862067,38528.4423828125,16784.66796875,13920668.0237912,-1035112.72488126,38370.7454108294,1016.79341944271,27465.8203125,20729.0128816503,17755.4366584495
640.4608,688.35328,47.8924800000001,41.99424,1.10878491401672,0.00969728,1.10878491401672,0.00969728,0.290994191768597,0.509188221068255,0.509188221068255,0.536357945117515,0.000202480222364763,0.000202480222364763,0.876844130853109,38146.97265625,16021.728515625,11853740.3788026,-922610.032494945,36910.9422871758,1222.1617655236,27465.8203125,18907.3887261288,16997.2810204975
730.34752,774.6048,44.2572799999999,49.3670400000001,1.13284516334534,0.0100352,1.13284516334534,0.0100352,0.290320040444997,0.520237429439709,0.520237429439709,0.535115355303517,0.00022674687644609,0.00022674687644609,1.11545580749653,38909.912109375,16784.66796875,13582703.7024025,-1020480.84743512,38120.5796527595,1080.61808501509,27465.8203125,19775.7017445785,18559.1720471374
823.97184,870.93248,46.96064,49.5103999999999,1.06973922252655,0.0220672,0.933103740215302,0.0106496,0.296297480117729,0.491257235591336,0.428510009061323,0.546132919745078,0.000469908416921064,0.000226777147841256,1.05429568251199,38909.912109375,16403.1982421875,11432415.9910509,-934427.593172979,37744.8377252021,1283.4626943483,22220.6115722656,19518.2851948851,18669.3912836622
920.44288,972.76928,52.3264,45.1072,1.23581004142761,0.01978368,0.901608347892761,0.00452608,0.304327132051237,0.567522076299932,0.414046353769997,0.560933103848032,0.000378082191780822,8.64970645792563e-05,0.862035225048924,37765.5029296875,16021.728515625,8693267.57880362,-799990.456840765,36610.2278440256,1165.39176413542,22077.5604248047,18751.2217211901,18058.0007696001
1017.87648,1071.55456,53.67808,51.64032,1.22467601299286,0.02056192,0.734963655471802,0.00888832,0.29623019979962,0.562408987133271,0.337517972646103,0.546008909252124,0.000383059900801221,0.000165585654330408,0.962037390309041,37002.5634765625,17929.0771484375,8522184.6803705,-755896.680045206,35848.7883356767,963.9108628073,22125.244140625,17503.2817122784,16019.8026229115
1123.19488,1177.55904,54.3641600000001,52.2751999999998,1.41176247596741,0.01963008,1.1616735458374,0.00925696,0.328391915351812,0.648324859602046,0.533476311581632,0.605289101616739,0.000361084950084761,0.000170276888302882,0.961574684498017,37002.5634765625,16021.728515625,7693400.41152469,-712614.09887209,35338.8900088602,1235.78053931154,22077.5604248047,17000.4230985338,16003.1151493823
1229.83424,1284.27008,54.4358400000001,55.8182400000001,1.42497169971466,0.01949696,1.06879484653473,0.00812032,0.32198763812201,0.654390942443299,0.490823549016765,0.593484793929144,0.000358164033107599,0.000149172310007524,1.02539503386004,37002.5634765625,16021.728515625,7587490.41330076,-686381.718004841,35000.6250988065,1511.87858567522,21982.1929931641,16165.8097925097,14880.0534052389
1340.08832,1395.77344,55.6851199999999,51.6608000000001,1.27544474601746,0.0218624,1.15082669258118,0.0098816,0.31220460483041,0.585723554753998,0.528495102111783,0.575452792666825,0.000392607576314823,0.000177454946671571,0.927730783376245,37384.033203125,18692.0166015625,7793176.62606767,-713418.066166715,36155.7490729882,1118.79779777096,22554.3975830078,17093.1417041934,15561.4345675879
