note.starts,note.ends,note.durs,INI,pk.amps,pk.times,qpk.amps,qpk.times,note.rmss,rel.pk.amps,rel.qpk.amps,rel.note.rmss,rel.pk.tm,rel.qpk.tm,rel.INI,max.Hz,min.Hz,FMa,FMb,FMc,FM.resid,note.DF,arcL,chordL
997.85728,1006.55104,8.69376,36.80256,0.0432560481131077,0.00299008,0.0431384742259979,0.00147456,0.0177980195970894,0.0315590496235394,0.0314732692460063,0.0600008361072611,0.000343934040047114,0.000169611307420495,4.23321554770318,43487.548828125,23269.6533203125,63441315.6928667,1434403.07251044,24223.3276367188,8692.98432081235,25939.94140625,17265.3435064236,17265.3435064236
1043.3536,1062.2976,18.9440000000002,28.5183999999999,0.226694032549858,0.00265216,0.226694032549858,0.00265216,0.0464380937791005,0.165393015189321,0.165393015189321,0.156552499494332,0.000139999999999999,0.000139999999999999,1.50540540540539,31661.9873046875,13732.91015625,104419812.594027,-2333959.7662428,32850.1533059513,4684.14136200877,27847.2900390625,19343.1226214929,6740.85936595383
1090.816,1110.65088,19.8348799999999,31.8361600000001,0.17935399711132,0.00176128,0.17935399711132,0.00176128,0.0432878971966907,0.130854341575903,0.130854341575903,0.145932529794009,8.87971089313376e-05,8.87971089313376e-05,1.60505937016005,32424.9267578125,10681.15234375,25151060.8169635,-1343209.03232932,30478.7766699697,5652.58603072986,28419.4946289062,16747.3976369051,16747.3976369034
1142.48704,1163.69408,21.20704,28.84608,0.171152159571648,0.00448512,0.171152159571648,0.00448512,0.0509178393664049,0.124870387673274,0.124870387673274,0.171654656187654,0.000211492032834379,0.000211492032834379,1.36021245774988,29373.1689453125,9155.2734375,35088317.9867341,-1231619.14103863,28590.5458117663,5489.50342222742,23841.8579101562,11276.8262361292,10338.427291237
1192.54016,1212.08832,19.5481600000001,33.9967999999999,0.143096059560776,0.00315392,0.143096059560776,0.00315392,0.0431839001941071,0.104401022321848,0.104401022321848,0.145581934208157,0.000161341016238868,0.000161341016238868,1.7391304347826,28610.2294921875,10299.6826171875,74995672.9627207,-1775314.84478354,28576.5703986673,4485.83729885282,23841.8579101562,14966.8451181394,6046.00017549131
1246.08512,1264.51712,18.432,32.5017600000001,0.145761758089066,0.0030208,0.145761758089066,0.0030208,0.0384081922608424,0.106345881267716,0.106345881267716,0.129482026719189,0.000163888888888889,0.000163888888888889,1.76333333333334,40054.3212890625,9155.2734375,-107128986.425934,1118696.1204406,24060.6420180377,6864.42518758615,23841.8579101562,21617.0543701058,15776.0475469113
1297.01888,1316.7616,19.74272,36.4236799999999,0.117393918335438,0.00590848,0.112837746739388,0.00269312,0.0317256064893199,0.0856490746580048,0.082324951170877,0.106953636329316,0.000299273858921162,0.000136410788381743,1.84491701244813,25939.94140625,9155.2734375,-8513264.78966774,-435670.890587091,23941.4327284869,4883.85755418192,23841.8579101562,11919.5861288146,11919.5861288142
1353.18528,1372.93824,19.75296,34.87744,0.169412285089493,0.00543744,0.136482790112495,0.00259072,0.0397409684772469,0.123600997899676,0.0995760670197271,0.133975093315274,0.000275272161741835,0.000131156039398652,1.76568170036288,27084.3505859375,9155.2734375,-18348223.6562701,-406230.77637508,24317.7600935394,5186.54586981295,23841.8579101562,15183.3597015134,15183.3597015123
1407.81568,1426.44224,18.6265600000002,33.14688,0.142926871776581,0.00538624,0.13980895280838,0.00249856,0.0373122980917661,0.104277585116878,0.102002792024769,0.125787538909973,0.000289169873556897,0.000134139637163275,1.7795492028587,27084.3505859375,9155.2734375,-20632780.8390261,-353140.272464994,24228.9374856388,5640.98031206162,23841.8579101562,13736.305735344,13736.3057353426
1459.58912,1480.68352,21.0944,33.9865600000001,0.14246042072773,0.00550912,0.137289687991142,0.00262144,0.0374629343637894,0.1039372685036,0.100164769208303,0.12629536520043,0.00026116504854369,0.000124271844660194,1.6111650485437,27084.3505859375,9155.2734375,17128827.8825036,-1081106.68450994,25980.0961143092,5229.43877750797,23841.8579101562,15183.4187316182,15183.4187316168
