note.starts,note.ends,note.durs,INI,pk.amps,pk.times,qpk.amps,qpk.times,note.rmss,rel.pk.amps,rel.qpk.amps,rel.note.rmss,rel.pk.tm,rel.qpk.tm,rel.INI,max.Hz,min.Hz,FMa,FMb,FMc,FM.resid,note.DF,arcL,chordL
997.43744,1017.51808,20.08064,37.44768,0.086487278342247,0.01235968,0.0525826178491116,0.00188416,0.0224546691142506,0.0438555544285348,0.0266633417454889,0.0503586046485966,0.000615502294747577,9.3829678735339e-05,1.86486486486486,28228.759765625,11825.5615234375,53917343.6678954,-1797497.81445858,28968.7923356598,2035.39838935113,15068.0541992188,15608.8132657854,14353.7026478303
1054.96576,1074.19648,19.23072,34.22208,0.133865430951118,0.00843776,0.0889521986246109,0.00456704,0.0306544648972085,0.0678798408934129,0.0451054543869707,0.0687481107211285,0.000438764643237486,0.000237486687965921,1.77955271565495,28228.759765625,9536.7431640625,43992677.0585146,-1674147.52204205,28658.4741928998,2270.0886280031,19454.9560546875,15929.2962740867,15925.6643740397
1108.41856,1127.91552,19.4969599999999,21.1558399999999,0.145195141434669,0.00694272,0.104175888001919,0.00444416,0.0366562277227449,0.0736248561638056,0.0528250098046778,0.0822081354397301,0.000356092436974791,0.000227941176470589,1.08508403361344,26321.4111328125,13351.4404296875,72537680.8105932,-1893399.8272136,27072.0089183134,1553.48494120572,15258.7890625,15369.3512958581,9341.68696405541
1149.07136,1171.42528,22.35392,30.2489600000001,0.0865271389484406,0.00239616,0.0865271389484406,0.00239616,0.0229552965948944,0.0438757667536071,0.0438757667536071,0.0514813511582731,0.000107191937700412,0.000107191937700412,1.35318369216675,33950.8056640625,9155.2734375,55081498.3579506,-2361457.47148876,34727.1300198739,955.555548904706,28228.759765625,25356.5953351195,25263.73119069
1201.67424,1217.82272,16.1484799999998,39.04512,0.0552436225116253,0.00100352,0.0552436225116253,0.00100352,0.0158903439052755,0.028012671231262,0.028012671231262,0.0356369333426588,6.21433100824356e-05,6.21433100824356e-05,2.41788205453395,30136.1083984375,9918.212890625,115347846.714302,-2917651.73459863,31934.4656808036,2546.63570877572,18501.2817382812,19864.1003229696,17035.9897848806
1256.86784,1277.73696,20.8691200000001,32.34816,0.101763904094696,0.0109568,0.092673696577549,0.00484352,0.0307944746445972,0.0516019525695389,0.0469925337257945,0.0690621075776319,0.000525024533856721,0.000232090284592737,1.55004906771344,33950.8056640625,9918.212890625,51934802.5524934,-2011465.99656644,34602.4831136068,3543.3428793575,18882.7514648438,19593.7688788732,19358.871243801
1310.08512,1330.47296,20.3878400000001,37.0688,0.111220091581345,0.0093696,0.0743625536561012,0.00437248,0.0333002528910165,0.0563969507814848,0.0377074071680778,0.074681762688399,0.000459568056253137,0.000214465092918131,1.81818181818181,33187.8662109375,9918.212890625,103403124.842539,-2962598.74149281,34572.5639193666,2826.63822701466,19836.42578125,25020.6256373875,17420.0305870542
1367.54176,1389.18912,21.6473599999999,37.8163199999999,0.104424349963665,0.0119296,0.0498290173709393,0.00202752,0.0246895435221074,0.0529509987049604,0.0252670592174731,0.0553707095329702,0.000551087984862821,9.36613055818357e-05,1.74692526017029,32806.396484375,9536.7431640625,64791653.2946878,-2304653.94274646,33511.4659170617,3806.49838269522,14305.1147460938,21460.7695837092,19527.7738745442
1427.00544,1446.36928,19.36384,48.0256000000002,0.0681901201605797,0.00980992,0.0428802520036697,0.00427008,0.0183981160666564,0.0345775191856145,0.0217435125916967,0.04126106016373,0.000506610259122158,0.000220518244315177,2.48016922263354,31661.9873046875,9918.212890625,114843852.304874,-3039755.87443442,33587.2874540441,3178.64663823217,14305.1147460938,24429.3471582523,15799.6908181183
1494.39488,1507.1744,12.77952,52.7872,0.0392789617180824,0.00429056,0.0238950606435537,0.0026624,0.0120906333545344,0.0199173875804836,0.0121165927835033,0.0271154040148256,0.000335737179487178,0.000208333333333333,4.13060897435896,22506.7138671875,9918.212890625,163169141.49794,-2104736.10257561,20446.77734375,4419.46153870929,14305.1147460938,13325.2559643383,249.364159651311
1559.9616,1573.9392,13.9775999999999,37.9392,0.0734125375747681,0.00405504,0.0566088631749153,0.00342016,0.0189012575298497,0.0372256775685173,0.028704950920999,0.0423894447281316,0.000290109890109891,0.000244688644688646,2.71428571428573,22888.18359375,9918.212890625,68321416.9000094,-916668.897742155,17435.5673623252,5156.79343388512,14495.849609375,6684.82549489688,535.349615777962
1611.8784,1631.83616,19.95776,28.1907199999998,0.131110012531281,0.00749568,0.115186497569084,0.00454656,0.0365728325727469,0.0664826365322535,0.0584082169123558,0.0820211069261059,0.000375577219086711,0.000227809132888661,1.41251924063621,32424.9267578125,9536.7431640625,85793494.9351445,-2650191.13284012,33297.7257522882,3595.65211247168,19836.42578125,22213.3828595015,18719.2842240828
1660.02688,1680.80384,20.7769600000001,36.6079999999999,0.144179195165634,0.01158144,0.0720495581626892,0.0050688,0.035572544452581,0.0731096950007749,0.0365345445032027,0.0797777822205928,0.000557417447018232,0.00024396254312469,1.76195170034498,32043.45703125,9155.2734375,37124054.2197838,-1889333.85089979,31678.3493640376,975.203215981136,14114.3798828125,23228.8253916665,23228.8253916643
1717.41184,1738.47552,21.06368,115.27168,0.108452051877975,0.01245184,0.0899998843669891,0.00257024,0.0301350236062764,0.0549933464803867,0.0456367098499655,0.0675831708827764,0.000591152163344677,0.000122022362664074,5.47253281477881,32806.396484375,9155.2734375,41160745.2628056,-2023789.96487388,33084.3300519221,1277.44578801907,14114.3798828125,24366.3217508957,24366.321750893
1853.7472,1872.68096,18.9337599999999,36.57728,0.073965385556221,0.00746496,0.0498831942677498,0.00106496,0.0218931247653291,0.0375060130722589,0.0252945309785504,0.0490992411854296,0.000394267171444026,5.62466197944838e-05,1.93185505678746,29373.1689453125,9155.2734375,74403601.8603835,-2349645.16937357,31092.0266544118,2787.94891378426,14114.3798828125,19285.7348258332,17814.8737813236
1909.25824,1930.06592,20.8076800000001,34.84672,0.110973924398422,0.01122304,0.0681526511907578,0.0042496,0.0297713943371508,0.0562721255066455,0.0345585196000465,0.0667676673227202,0.000539370078740154,0.000204232283464566,1.67470472440944,29373.1689453125,9155.2734375,52323536.1045331,-2031092.73937445,30547.4973192402,1987.60101953609,19645.6909179688,19813.0848329402,19608.3532829021
1964.91264,1986.57024,21.6576,34.2118399999999,0.142488285899162,0.0085504,0.112742342054844,0.00350208,0.0400676069586679,0.0722522768371923,0.057168846252981,0.0898587624596247,0.000394799054373522,0.000161702127659574,1.57966903073286,33187.8662109375,9155.2734375,40931597.0637086,-2020411.03718927,33218.1790787861,1378.28763254288,19645.6909179688,24558.2214401783,24558.221440175
2020.78208,2042.20416,21.4220800000001,32.0614400000002,0.124203912913799,0.008192,0.10006632655859,0.00320512,0.0387863274205933,0.0629807246503139,0.0507411530917619,0.0869852643299513,0.000382409177820267,0.000149617590822179,1.49665391969408,33187.8662109375,9155.2734375,34887813.3125241,-1855857.25894899,32877.6514074997,1627.36059617542,19454.9560546875,23746.1128555763,23746.1128555743
2074.2656,2097.21344,22.9478399999998,29.5526399999999,0.189353346824646,0.00872448,0.126244634389877,0.00539648,0.0456133912086394,0.0960163872313355,0.0640155239119286,0.10229617381001,0.000380187416331998,0.000235162873717093,1.28781793842035,33187.8662109375,9155.2734375,40659483.5772808,-1959008.4124318,32997.1313476562,1298.60136847513,19454.9560546875,23543.5909124339,23543.5909124264
