note.starts,note.ends,note.durs,INI,pk.amps,pk.times,qpk.amps,qpk.times,note.rmss,rel.pk.amps,rel.qpk.amps,rel.note.rmss,rel.pk.tm,rel.qpk.tm,rel.INI,max.Hz,min.Hz,FMa,FMb,FMc,FM.resid,note.DF,arcL,chordL
998.67648,1007.96416,9.28768000000002,40.8371199999999,0.0538823716342449,0.00036864,0.0538823716342449,0.00036864,0.0155126443462583,0.0384470796470339,0.0384470796470339,0.0559775719198889,3.96912899669238e-05,3.96912899669238e-05,4.39691289966922,27847.2900390625,13351.4404296875,-23790493.3848248,-1521021.61553644,28483.0729166667,1694.07267714826,27084.3505859375,16178.9537828798,16178.9537828798
1048.80128,1064.31488,15.5136,33.4540800000002,0.0808098837733269,0.00289792,0.0808098837733269,0.00289792,0.0209311779214223,0.0576608627918311,0.0576608627918311,0.0755304183678409,0.000186798679867987,0.000186798679867987,2.15643564356437,31661.9873046875,11444.091796875,20574063.0437526,-1298987.39783288,31302.5254469651,5820.88240741895,27084.3505859375,15200.3744184089,15200.3744184086
1097.76896,1112.99584,15.2268799999999,34.4063999999998,0.110224209725857,0.00177152,0.110224209725857,0.00177152,0.0265547107207477,0.0786490802433064,0.0786490802433064,0.0958230070904091,0.000116341627437795,0.000116341627437795,2.2595830531271,30517.578125,11444.091796875,75641568.7107248,-1837524.56030526,30337.3231992617,6267.09098763605,27084.3505859375,11877.3826699485,10441.6726291157
1147.40224,1164.27776,16.8755200000001,35.1027200000001,0.071817934513092,0.00674816,0.0526869930326939,0.00018432,0.0177009344216424,0.0512447719831887,0.0375941324788179,0.0638740441358554,0.000399878640776698,1.09223300970873e-05,2.08009708737864,27847.2900390625,12588.5009765625,139304707.185734,-2811528.87628986,29775.5985469609,2958.88108688521,17166.1376953125,20598.9934043181,7774.37493995865
1199.38048,1216.78848,17.4079999999999,34.2323200000001,0.0864279419183731,0.00162816,0.0864279419183731,0.00162816,0.0253970134350041,0.0616695565893214,0.0616695565893214,0.0916454418972894,9.35294117647064e-05,9.35294117647064e-05,1.96647058823531,30136.1083984375,12588.5009765625,124747587.107607,-2777416.91916362,31588.4181431362,3308.5979368283,27084.3505859375,20372.656326476,10545.9565440194
1251.0208,1268.33664,17.31584,32.75776,0.124016501009464,0.0073728,0.122431844472885,0.00201728,0.0354888151866012,0.0884903939311199,0.0873596824530021,0.128061835243376,0.000425783560023655,0.000116499112950917,1.89178001182732,30517.578125,12588.5009765625,144115488.773458,-3058180.93193511,32388.1421770368,3094.82639582029,28038.0249023438,22704.2049311521,9743.62640282413
1301.0944,1319.6288,18.5344,33.8432,0.0993851125240326,0.0083456,0.0927377119660378,0.00190464,0.0306773701514026,0.0709149805594754,0.066171812600318,0.110699675415262,0.000450276243093923,0.000102762430939226,1.82596685082873,30136.1083984375,10681.15234375,115848579.023992,-2939698.52324881,32832.2017894072,2776.29499811119,16975.4028320312,22609.1605730494,14688.7829763969
1353.472,1372.60032,19.12832,35.06176,0.0945529714226723,0.00221184,0.0945529714226723,0.00221184,0.0276023598254233,0.0674670678534275,0.0674670678534275,0.0996034620402404,0.000115631691648822,0.000115631691648822,1.83297644539615,30136.1083984375,10681.15234375,108994907.475724,-2863825.38282734,32754.7858743107,2539.5014051562,28038.0249023438,22723.5925758166,14899.7354274949
1407.66208,1426.33984,18.67776,35.0719999999999,0.120448395609856,0.00771072,0.10989087074995,0.00180224,0.0364999873026909,0.0859444177922267,0.0784112304648459,0.131710662521844,0.00041282894736842,9.64912280701753e-05,1.87774122807017,29754.638671875,10681.15234375,133233939.574441,-3108005.01531316,32431.6585765165,2400.22889348491,17166.1376953125,24680.1291928507,11570.7503185163
1461.41184,1480.54016,19.12832,28.66176,0.177905380725861,0.00185344,0.177905380725861,0.00185344,0.0486270309292186,0.126942117337239,0.126942117337239,0.175471251730693,9.68950749464667e-05,9.68950749464667e-05,1.49839400428265,30136.1083984375,10299.6826171875,105962785.769815,-2624207.92156697,31341.1039464614,3803.67396676556,16593.9331054688,21069.0335541285,11425.6869243171
