note.starts,note.ends,note.durs,INI,pk.amps,pk.times,qpk.amps,qpk.times,note.rmss,rel.pk.amps,rel.qpk.amps,rel.note.rmss,rel.pk.tm,rel.qpk.tm,rel.INI,max.Hz,min.Hz,FMa,FMb,FMc,FM.resid,note.DF,arcL,chordL
944.82432,953.71264,8.88832000000002,43.6531200000001,0.0264272782951593,0.0044032,0.0222371388226748,0.001536,0.0105774133207984,0.0322557244076639,0.0271414639626564,0.0693180309477541,0.000495391705069123,0.000172811059907834,4.91129032258064,19073.486328125,13732.91015625,44937598.6157803,-987451.390496323,19173.3950660342,757.403289745547,16784.66796875,5226.6133328371,5226.61333283544
997.36576,1024.94208,27.57632,36.1164799999999,0.073596864938736,0.01483776,0.0699333846569061,0.00628736,0.0233640476406862,0.0898284025399148,0.0853569541741836,0.153113972982163,0.000538061641292239,0.000227998514667657,1.3096917935388,27847.2900390625,11825.5615234375,14246085.9596876,-966806.733798823,29129.2846438442,1248.76626988462,24032.5927734375,15827.4870122015,15827.4870121961
1061.05856,1087.49824,26.43968,39.9462400000002,0.0784633830189705,0.01380352,0.0647411569952965,0.0066048,0.0241999822568416,0.0957682145881994,0.0790195984070024,0.158592187724799,0.000522075910147174,0.000249806351665376,1.51084430673897,28991.69921875,13732.91015625,19232339.7739607,-1100225.81439739,29414.7407449887,734.743246326498,16784.66796875,15645.1228982253,15645.122898214
1127.44448,1156.51584,29.0713599999999,34.9388799999999,0.105879053473473,0.01529856,0.0804627761244774,0.0072192,0.0337626163890607,0.129230317675589,0.0982085670253108,0.221259963731607,0.000526241634378304,0.000248326875660445,1.20183163085594,29373.1689453125,10299.6826171875,11603742.6232703,-942275.540735983,30248.8907523777,1161.9128521211,14877.3193359375,17586.3983303649,17586.3983303618
1191.45472,1220.36224,28.90752,32.0921600000001,0.128619164228439,0.00766976,0.082036480307579,0.00432128,0.0347874549586099,0.156985682315099,0.100129346299755,0.22797614182978,0.00026532058094226,0.000149486362026213,1.11016648955013,29754.638671875,9155.2734375,10205776.8723307,-975873.949188152,30233.9636761209,1532.48125489812,19741.0583496094,19681.692222826,19681.6922228245
1252.4544,1282.12992,29.67552,33.14688,0.13851523399353,0.00683008,0.13851523399353,0.00683008,0.0372357585817724,0.169064296521854,0.169064296521854,0.244020857222169,0.00023015873015873,0.00023015873015873,1.11697722567288,28991.69921875,9155.2734375,9835911.49427935,-947665.747618992,29384.7788935122,1072.41981900428,23651.123046875,19460.6112993819,19460.6112993802
1315.2768,1344.54272,29.2659199999998,35.0412800000001,0.147558584809303,0.01263616,0.14107620716095,0.006656,0.034298611137019,0.180102127522742,0.172190083588578,0.224772552244505,0.000431770468859345,0.000227431770468861,1.19734079776068,28991.69921875,9155.2734375,15703606.3053982,-1130669.84472017,29945.3735351563,1389.30282426907,23651.123046875,19640.0474897105,19640.0474897056
1379.584,1406.93504,27.35104,36.54656,0.121578805148602,0.01229824,0.109820358455181,0.00633856,0.0324437084815588,0.148392596047421,0.134040864031391,0.212616631342422,0.000449644327967053,0.000231748408835642,1.33620366903781,28610.2294921875,9155.2734375,10597748.3880531,-971013.940767801,28912.8635779132,1213.5739852476,23746.4904785156,18630.2839947439,18630.2839947425
1443.4816,1472.2048,28.7231999999999,33.8841600000001,0.140014916658401,0.0119296,0.131114482879639,0.00598016,0.0361357216711212,0.170894729084632,0.160031334985928,0.236811874240833,0.000415329768270946,0.000208199643493762,1.17967914438503,28991.69921875,9155.2734375,12741548.8286315,-1070666.81764217,29387.115961007,889.021944742903,16784.66796875,20240.9162581111,20240.9162581089
1506.08896,1536.48128,30.3923199999999,36.4851200000001,0.165848836302757,0.00837632,0.101019091904163,0.00540672,0.0412654199260742,0.202426231614376,0.123298508154357,0.270428843872746,0.000275606469002696,0.00017789757412399,1.20047169811321,30136.1083984375,9155.2734375,26405349.985194,-1357987.47225119,31989.6111121545,2560.71408183364,19741.0583496094,18037.6839916193,16881.9498326524
