note.starts,note.ends,note.durs,INI,pk.amps,pk.times,qpk.amps,qpk.times,note.rmss,rel.pk.amps,rel.qpk.amps,rel.note.rmss,rel.pk.tm,rel.qpk.tm,rel.INI,max.Hz,min.Hz,FMa,FMb,FMc,FM.resid,note.DF,arcL,chordL
999.22944,1018.44992,19.2204800000001,37.48864,0.152781218290329,0.00362496,0.152781218290329,0.00362496,0.0327932121926819,0.171352554504891,0.171352554504891,0.193664821880837,0.000188598827916888,0.000188598827916888,1.95045285029302,36621.09375,15258.7890625,132516277.632214,-2803797.556693,35115.4102998621,4052.56094703893,25177.001953125,24726.3033741283,4935.26365355845
1055.93856,1081.25184,25.3132799999998,41.0726400000001,0.183420747518539,0.00370688,0.183420747518539,0.00370688,0.0424201316208383,0.205716474761792,0.205716474761792,0.250517917739837,0.000146440129449839,0.000146440129449839,1.62257281553399,32424.9267578125,11825.5615234375,9296125.80427758,-772226.276544577,29787.5837846236,5717.10202967822,25081.6345214844,13590.9744569812,13590.9744569795
1122.32448,1141.71904,19.39456,33.87392,0.0957891866564751,0.00354304,0.0957891866564751,0.00354304,0.0246291053553734,0.107432850786292,0.107432850786292,0.145450566833986,0.000182682154171067,0.000182682154171067,1.74656810982049,40817.2607421875,11825.5615234375,44136209.4469599,-1591548.70651503,32359.8525103401,9358.69453331117,15449.5239257812,14430.0062739232,14265.5977058346
1175.59296,1202.09408,26.5011200000001,25.7331199999999,0.181442677974701,0.00439296,0.181442677974701,0.00439296,0.0503931062172363,0.203497960777429,0.203497960777429,0.297603415067739,0.000165765069551777,0.000165765069551777,0.971020092735694,33950.8056640625,11062.6220703125,29150406.9142122,-1508386.94869126,34125.2779839471,4981.84167857552,16117.0959472656,19524.3922398306,19501.3398734926
1227.8272,1254.73792,26.9107200000001,25.26208,0.242924585938454,0.00492544,0.242924585938454,0.00492544,0.0573948234981932,0.272453308190643,0.272453308190643,0.338953018824431,0.000183028919330289,0.000183028919330289,0.938736681887363,33569.3359375,9536.7431640625,29213095.9613395,-1525527.14923692,34353.3843873518,4884.83175178962,28133.3923339844,19934.7175521062,19897.2939957117
1280,1305.25184,25.2518399999999,25.62048,0.164308205246925,0.00457728,0.164308205246925,0.00457728,0.0491444367390363,0.184280705509708,0.184280705509708,0.290229225840323,0.000181265206812653,0.000181265206812653,1.01459854014599,32424.9267578125,9918.212890625,23562833.1610465,-1344594.97777571,31560.6748902952,4964.32372656829,28133.3923339844,18928.5288881473,18928.5288881412
1330.87232,1357.35296,26.48064,29.7472,0.184520393610001,0.00955392,0.17898727953434,0.00379904,0.0484134492068101,0.206949788443485,0.20074409613496,0.28591227849787,0.000360788863109049,0.000143464810518175,1.12335653518948,32043.45703125,9536.7431640625,18292004.0670506,-1151547.81468896,31234.6378199331,5077.10141000731,20694.7326660156,17666.9254710183,17666.925471013
1387.10016,1412.20864,25.1084800000001,28.6515199999999,0.18717248737812,0.0020992,0.18717248737812,0.0020992,0.0526245604615204,0.209924257733881,0.209924257733881,0.310781574810534,8.36052202283847e-05,8.36052202283847e-05,1.1411092985318,32043.45703125,9536.7431640625,19401710.1819889,-1200484.93097667,30057.8327922078,5058.81476373015,28228.759765625,17910.8198223934,17910.8198223895
1440.86016,1468.34432,27.48416,30.7712000000001,0.201011717319489,0.00531456,0.201011717319489,0.00531456,0.0515531866697404,0.225445716649909,0.225445716649909,0.304454429627752,0.000193368107302534,0.000193368107302534,1.11959761549926,34332.275390625,9918.212890625,47422614.4400647,-1997209.17308391,35915.2347472076,4185.27898103111,28133.3923339844,22986.7886974879,19069.5669793275
1499.11552,1524.5312,25.4156799999998,30.57664,0.200763523578644,0.01061888,0.172614648938179,0.00427008,0.0530361888671595,0.225167353694162,0.193596839791624,0.313212502936476,0.000417808219178085,0.000168009669621274,1.20306204673651,32424.9267578125,9918.212890625,27281283.4827575,-1247257.28643955,30360.7792049259,5098.65300884806,28133.3923339844,14433.9867386597,14077.3617679907
1555.10784,1580.98432,25.8764800000001,26.68544,0.205074816942215,0.00642048,0.205074816942215,0.00642048,0.0573586504759979,0.23000270675218,0.23000270675218,0.33873939407004,0.000248120300751878,0.000248120300751878,1.03126236644242,32043.45703125,9155.2734375,33301631.6226707,-1603757.65850948,30852.2311123935,4048.9421060192,28228.759765625,19416.2328809134,19201.0896210027
1607.66976,1635.10272,27.4329600000001,26.65472,0.237609267234802,0.00638976,0.237609267234802,0.00638976,0.0568981750179142,0.266491885392276,0.266491885392276,0.336019992962082,0.000232922732362821,0.000232922732362821,0.971631205673755,32043.45703125,9918.212890625,27035476.4295478,-1346735.2324182,30177.8955960395,4702.38646284164,28133.3923339844,16943.9671700526,16598.9184131802
1661.75744,1687.66464,25.9071999999999,30.98624,0.215053126215935,0.00959488,0.186333835124969,0.0060416,0.0568568942852585,0.241193930404047,0.208983663022523,0.335776203921536,0.000370355731225298,0.000233201581027669,1.19604743083004,31661.9873046875,9536.7431640625,49832293.427012,-1946064.19392125,31969.640162084,4894.70775620618,20790.1000976562,21028.6287117884,16970.48549554
1718.65088,1744.2816,25.6307200000001,31.86688,0.302214354276657,0.00736256,0.301538407802582,0.00425984,0.0737539146350505,0.338950050227667,0.338191939012575,0.435563880015359,0.000287255293647622,0.000166200559328805,1.24330803036356,32424.9267578125,10299.6826171875,42913952.1821958,-1867648.30258698,32136.8428019734,3224.44750021903,20790.1000976562,20963.2045689464,19677.5446908037
1776.14848,1802.60864,26.4601599999999,29.1020800000001,0.282956600189209,0.004096,0.282956600189209,0.004096,0.0732729415810328,0.317351417923005,0.317351417923005,0.432723427537312,0.000154798761609908,0.000154798761609908,1.0998452012384,32424.9267578125,9536.7431640625,38890305.1836807,-1796218.11476017,31905.3869608228,3254.76575498451,20790.1000976562,21181.2105402553,20299.5578257434
1831.71072,1859.19488,27.48416,28.6924799999999,0.373903095722198,0.0044544,0.373903095722198,0.0044544,0.0797290326706288,0.419352923783701,0.419352923783701,0.470850760827098,0.000162071535022355,0.000162071535022355,1.04396423248882,32424.9267578125,9536.7431640625,43974716.8480611,-1966922.12648213,32603.9224341385,2421.65404109221,20027.1606445312,23147.0967801783,20841.6225552623
1887.88736,1915.88352,27.9961600000001,30.1363199999998,0.328424006700516,0.008448,0.31558832526207,0.00431104,0.0771930156938837,0.368345619563808,0.353949695588983,0.455873964007001,0.000301755669348938,0.000153986832479882,1.07644476956839,32424.9267578125,9155.2734375,41923300.2664073,-1931908.48599974,32533.1103660372,2411.15379704683,20790.1000976562,23285.9256691335,21227.1662388667
1946.01984,1973.9136,27.8937600000002,29.46048,0.312397658824921,0.00688128,0.312397658824921,0.00688128,0.0759173344599619,0.350371187375104,0.350371187375104,0.448340253143528,0.000246696035242289,0.000246696035242289,1.05616740088105,32043.45703125,9536.7431640625,34165530.6843993,-1680906.43606268,31361.9379940712,3223.32538064031,20027.1606445312,21045.4674128674,20303.9048041
2003.37408,2031.17568,27.8016,30.1260799999998,0.343689292669296,0.00733184,0.319322228431702,0.00422912,0.0785069598380885,0.385466478889773,0.358137473730499,0.463633641746213,0.000263720073664825,0.000152117863720074,1.08360957642725,32424.9267578125,9536.7431640625,33695362.8309443,-1567884.64387398,31020.4245827415,4210.43314467988,20790.1000976562,18932.2004218406,17545.5798791444
2061.30176,2088.74496,27.4432000000002,29.9315200000001,0.367661714553833,0.00712704,0.310507446527481,0.00405504,0.0822334766418844,0.412352870905436,0.348251210133481,0.485641098923712,0.000259701492537312,0.00014776119402985,1.09067164179104,32043.45703125,9536.7431640625,45185605.2846786,-1984679.8828228,32407.0487299725,2493.55676386062,20790.1000976562,23151.0187294576,20435.3670150649
2118.67648,2148.29056,29.6140799999998,31.5289600000001,0.360062420368195,0.008448,0.332500010728836,0.00526336,0.0798076573230904,0.403829843757761,0.372917082667982,0.471315089518809,0.00028526970954357,0.000177731673582297,1.06466113416322,33569.3359375,10299.6826171875,51618161.4046502,-2182688.68290961,34965.8468495245,2786.92422478872,20027.1606445312,26778.3117233431,19369.513145605
2179.81952,2208.36864,28.5491200000001,31.6211199999998,0.421821445226669,0.0045568,0.421821445226669,0.0045568,0.0936819049595134,0.47309599303745,0.47309599303745,0.553251365887554,0.000159612625538019,0.000159612625538019,1.10760401721663,33187.8662109375,9155.2734375,40512796.7060423,-1899164.62254122,32741.9386550843,2402.84743233849,20790.1000976562,23315.2229079418,21199.4324872522
2239.98976,2269.16352,29.1737600000001,31.1910400000002,0.490602731704712,0.00841728,0.485923230648041,0.00514048,0.103770432011064,0.550237995647671,0.544989677373724,0.612830549012364,0.000288522288522287,0.000176202176202175,1.06914706914707,33569.3359375,9155.2734375,37588352.657552,-1885684.99694431,33964.0741762908,2298.63423849258,19931.7932128906,24278.5737569393,23020.7636385693
2300.35456,2329.82528,29.4707199999998,30.7404799999999,0.50337028503418,0.00892928,0.500891923904419,0.00495616,0.110100461476506,0.564557510194442,0.561777891630574,0.650213408054117,0.000302988186240447,0.000168172341904101,1.04308547602502,33569.3359375,9155.2734375,41650602.9114034,-2021228.97978289,34352.1781589674,958.248721850291,19931.7932128906,25650.7559644985,23392.5526771504
2360.56576,2390.20032,29.63456,30.2489599999999,0.472546368837357,0.00868352,0.466849654912949,0.0047104,0.107280282953161,0.529986789792583,0.523597611239392,0.633558456163869,0.000293020041465101,0.000158949550794748,1.02073255010366,33950.8056640625,9536.7431640625,38666604.2681422,-1888018.56211927,33476.4563519022,2351.25068087598,20027.1606445312,24100.9120128676,21993.3111652014
2420.44928,2450.36032,29.91104,30.6483200000002,0.553435146808624,0.00477184,0.553435146808624,0.00477184,0.103511108293305,0.620708011231049,0.620708011231049,0.611299077154281,0.000159534406025334,0.000159534406025334,1.02464909277646,32806.396484375,9155.2734375,34265833.159803,-1760543.45604762,32919.1788383152,2270.36540419376,20027.1606445312,23224.4024807953,22003.0620271035
2481.00864,2510.24384,29.2352000000001,32.7270399999998,0.620126187801361,0.00484352,0.620126187801361,0.00484352,0.110821875539921,0.695505688357697,0.695505688357697,0.654473817960673,0.000165674255691768,0.000165674255691768,1.11943957968475,33187.8662109375,9155.2734375,41124014.9155338,-1987638.78810951,33718.6067000679,777.520956523265,19931.7932128906,25073.6211130169,22960.448651296
2542.97088,2573.0048,30.0339200000003,30.1363199999996,0.539483845233917,0.00867328,0.456497192382812,0.0054784,0.118556624580094,0.605060857803124,0.51198675409474,0.700152441523278,0.000288782816229114,0.000182407091714966,1.00340947834979,33569.3359375,9536.7431640625,39876502.8776998,-1944476.04915151,34345.5439028533,2352.03527309328,19931.7932128906,24978.5218399704,22430.1829730018
2603.14112,2634.93632,31.7952,29.5628800000004,0.532921016216278,0.00932864,0.426398932933807,0.00531456,0.112570681778053,0.597700283450233,0.478229897718995,0.664801633565379,0.000293397745571658,0.000167149758454106,0.929790660225455,33569.3359375,9155.2734375,30691003.6424621,-1674021.82887397,32902.3833967682,2212.98166875078,19931.7932128906,23454.9865122869,22199.2569725042
2664.4992,2695.30112,30.8019199999999,33.6076800000001,0.52436763048172,0.00992256,0.451873898506165,0.00556032,0.117397520692829,0.58810719006033,0.506801475270186,0.693307194203509,0.00032214095744681,0.000180518617021277,1.09109042553192,33569.3359375,9155.2734375,32788541.6530753,-1742504.02387292,33838.858971229,2225.96713935047,19931.7932128906,23737.6226027999,22564.0693019893
2728.9088,2758.7584,29.8496,34.7136,0.511971771717072,0.00872448,0.442867487668991,0.0050688,0.119583374301985,0.574204551448246,0.496700289266173,0.706216053127956,0.000292281303602058,0.000169811320754717,1.16295025728988,32806.396484375,9155.2734375,37193411.6606497,-1882061.39750009,33459.8707116169,868.711065453657,20027.1606445312,24578.5465476568,23039.5014221562
2793.472,2828.02176,34.5497599999999,29.6038399999998,0.684507012367249,0.01004544,0.53225165605545,0.00603136,0.120363248250531,0.767712330469506,0.596949559148351,0.710821705921198,0.000290752815649082,0.000174570243034974,0.856846473029042,33569.3359375,9155.2734375,29734026.6078927,-1708555.7392649,34320.7916276469,2144.41766667444,19836.42578125,25550.8143644558,23537.1019487267
2857.6256,2888.26368,30.6380800000002,33.9456,0.611693322658539,0.00984064,0.526022493839264,0.0068096,0.126960230394001,0.686047765452069,0.589963210498214,0.749781090694468,0.000321189839572191,0.000222259358288769,1.10795454545454,34332.275390625,9155.2734375,35281395.7232659,-1875483.04440476,34992.2180175781,2274.73465385438,19931.7932128906,25505.4901884313,24342.8375410189
2922.20928,2955.33568,33.1264000000001,32.2559999999999,0.619848787784576,0.00954368,0.479407042264938,0.0037376,0.122817632328229,0.695194568954228,0.537681413062349,0.725316408435906,0.000288098918083461,0.000112828438948995,0.973724884080364,33569.3359375,9155.2734375,26623663.2523054,-1567314.11851078,33066.7647104415,2784.46760175185,22602.0812988281,23429.5002137803,22703.7745201804
2987.59168,3019.96032,32.3686400000001,34.5395199999998,0.561469197273254,0.00975872,0.531115412712097,0.006144,0.132035502983263,0.629718641500534,0.595675199632165,0.779753810543351,0.000301486871243276,0.00018981335020563,1.06706738373931,33950.8056640625,9155.2734375,39383831.2637375,-1935161.38230877,35181.2900641026,2512.30388759692,19836.42578125,26168.0354661832,21374.9656727036
3054.49984,3090.52416,36.02432,29.9417600000002,0.732686221599579,0.010752,0.563273131847382,0.00498688,0.137773282570359,0.82174796828133,0.631741853521589,0.813639056526492,0.000298465036952814,0.000138430926662877,0.831154064809556,34332.275390625,9536.7431640625,34228487.6334374,-1897664.46710001,35877.4156993246,818.7285555596,19836.42578125,28662.2977766201,23941.9963466832
3120.46592,3153.94048,33.4745600000001,33.1776,0.728595316410065,0.01186816,0.539234459400177,0.00806912,0.143587550138403,0.817159792703829,0.604781157849511,0.847976012794045,0.000354542673600488,0.000241052309574793,0.99112878556133,34713.7451171875,8773.8037109375,28833264.6322065,-1759516.66770655,36289.4619486416,928.199873639578,19931.7932128906,27096.1995845048,26590.0420928664
3187.11808,3221.57568,34.4575999999997,34.5088000000001,0.689724802970886,0.01196032,0.57729297876358,0.00636928,0.153485979837936,0.773564370129944,0.647465884326822,0.906432549878504,0.000347102526002974,0.000184843982169392,1.00148588410105,35095.21484375,9536.7431640625,36638154.4651255,-2018287.10659243,38555.5858225788,1856.10856073696,19931.7932128906,29547.0511160395,26043.8891701214
3256.08448,3292.89728,36.8128000000002,31.9897599999999,0.790923118591309,0.01214464,0.641354322433472,0.00913408,0.157733157142177,0.887063857090437,0.719314211010485,0.931514839203789,0.000329902642559108,0.000248122392211404,0.868984700973569,34713.7451171875,9155.2734375,19384846.4617091,-1385976.33765086,34937.3653017241,3498.46196171159,19931.7932128906,24795.5494225182,24751.669998228
3324.88704,3361.23904,36.3519999999999,34.07872,0.853784263134003,0.0121856,0.704730987548828,0.00861184,0.162856161833889,0.957566094322392,0.790394632969685,0.961769447544247,0.000335211267605635,0.000236901408450705,0.937464788732397,35095.21484375,9155.2734375,29439537.7419445,-1816835.81076965,37232.7607253502,1017.2968827746,19836.42578125,28920.0924135615,27142.2111585464
3395.31776,3431.84384,36.5260800000001,33.8534399999999,0.881648361682892,0.0116736,0.619766354560852,0.00523264,0.158296616660409,0.988817216147164,0.695102115551779,0.934842426833637,0.000319596299411269,0.000143257639472946,0.926829268292677,35095.21484375,8773.8037109375,30865237.8072499,-1783021.64709429,36273.4489253002,2605.78370259578,19836.42578125,27552.9595250754,23947.7947869722
3465.69728,3501.21984,35.5225600000003,34.6623999999997,0.795388460159302,0.01088512,0.682475686073303,0.00858112,0.159424766297908,0.892071983697718,0.76543408610547,0.941504869576896,0.000306428365523203,0.000241568175266645,0.975785528970867,35095.21484375,9155.2734375,28843548.3703825,-1709802.55613534,35306.1506900881,2090.70669597193,19836.42578125,26337.0186426949,24340.2669326567
3535.88224,3572.4288,36.5465600000002,36.1164799999997,0.838970899581909,0.01215488,0.578413188457489,0.0055808,0.161648115509932,0.940952090887511,0.648722261221707,0.954635163937678,0.000332586158587838,0.000152703838610254,0.988231997758461,35476.6845703125,9155.2734375,26856917.1318422,-1688082.82244642,36420.4932903421,2106.21447096765,19836.42578125,27229.8045200955,25822.1506468078
3608.54528,3646.8224,38.2771200000002,35.06176,0.891619145870209,0.01360896,0.618378698825836,0.00910336,0.157335266692691,1,0.693545783185607,0.929165042466126,0.000355537720706258,0.000237827715355804,0.915997859818081,35476.6845703125,8773.8037109375,22720935.6084399,-1584537.19139463,37039.78753859,2050.48174074226,19931.7932128906,27890.1289880491,27362.2159840697
3681.88416,3719.07584,37.1916799999999,36.0448000000001,0.709810674190521,0.00898048,0.709810674190521,0.00898048,0.154999638557209,0.796091781427321,0.796091781427321,0.915371669490637,0.000241464757709252,0.000241464757709252,0.969162995594719,35858.154296875,9155.2734375,24581451.5754709,-1631316.02212271,37196.1413289071,2565.45258173048,19836.42578125,27460.2977067785,26669.8019390769
3755.12064,3792.42496,37.3043199999997,36.99712,0.79640144109726,0.0127488,0.653959155082703,0.00891904,0.162241225332534,0.893208097634537,0.733451225348517,0.958137855515284,0.000341751303870439,0.000239088663189681,0.991765028822406,35476.6845703125,8773.8037109375,28268669.3117915,-1775382.98899983,37365.5325578768,842.568665345181,19931.7932128906,28860.0907471854,26890.427489272
3829.42208,3868.39552,38.9734400000002,33.7510400000001,0.670867681503296,0.01360896,0.64406281709671,0.00694272,0.159148688337693,0.75241506938317,0.722351937012426,0.939874453237192,0.000349185496584339,0.000178139779295848,0.866001050972147,36239.6240234375,8773.8037109375,18694105.712195,-1434775.94654995,37094.5469025642,3426.61663349058,19931.7932128906,27536.5181463763,27523.1344955581
3902.14656,3939.77856,37.6320000000001,36.51584,0.743288516998291,0.0062976,0.743288516998291,0.0062976,0.165340817944589,0.833639026753795,0.833639026753795,0.976442925710597,0.00016734693877551,0.00016734693877551,0.970340136054421,35858.154296875,9155.2734375,28111849.8440054,-1764466.41901514,38078.7409187291,3157.10551779318,19931.7932128906,28784.9283906503,26589.3143029445
3976.2944,4016.18944,39.8950399999999,37.9289599999997,0.705335438251495,0.01532928,0.658580839633942,0.00900096,0.15655187960214,0.791072557737751,0.738634699225952,0.924538642329905,0.000384240246406572,0.000225616016427105,0.950718685831618,35858.154296875,8773.8037109375,15594092.2358615,-1351342.29263607,38098.4499307671,3433.43828965974,22602.0812988281,29092.0759208544,29092.0759208411
4054.1184,4098.41664,44.2982400000005,35.7273599999999,0.873837471008301,0.01765376,0.65965324640274,0.01061888,0.156415118496218,0.980056871878235,0.739837462506402,0.923730980821693,0.00039852057327785,0.000239713361072582,0.806518723994439,36621.09375,8773.8037109375,15478663.2539412,-1397795.38966323,40469.1295463498,3076.04721750235,22602.0812988281,31545.5674259185,31545.5674258855
4134.144,4177.44896,43.3049599999995,126.7712,0.732536673545837,0.01734656,0.635925114154816,0.00951296,0.169329730997092,0.821580241899013,0.713225054778474,1,0.000400567510049662,0.00021967368172145,2.92740600614806,36621.09375,9155.2734375,19046177.0792503,-1478510.43894127,39406.4638794971,2452.2754989195,28038.0249023438,29077.490683845,28309.1669865674
4304.22016,4346.35776,42.1376,131.92192,0.810401678085327,0.01995776,0.340453207492828,0.01009664,0.15265298435558,0.90891013482487,0.38183703105719,0.901513180566035,0.00047363304981774,0.000239611178614824,3.13074119076549,36239.6240234375,9155.2734375,9761544.08434037,-1176225.27613842,39672.5601417769,2075.48358612376,19931.7932128906,32230.9337771871,32230.9337771839
4478.27968,4517.50912,39.2294400000001,44.8409600000005,0.703554332256317,0.01672192,0.441705375909805,0.00897024,0.122294813450457,0.789074949225835,0.495396916896291,0.722228829694162,0.000426259462281388,0.00022866092404072,1.14304359175151,34713.7451171875,9155.2734375,14708073.3806163,-1315118.9329765,37307.2778024981,1460.45418096077,19836.42578125,28956.4050014865,28956.4050014774
