note.starts,note.ends,note.durs,INI,pk.amps,pk.times,qpk.amps,qpk.times,note.rmss,rel.pk.amps,rel.qpk.amps,rel.note.rmss,rel.pk.tm,rel.qpk.tm,rel.INI,max.Hz,min.Hz,FMa,FMb,FMc,FM.resid,note.DF,arcL,chordL
997.69344,1012.8384,15.14496,27.40224,0.127055704593658,0.00560128,0.0869088470935822,0.00282624,0.0291896579490087,0.0582948445989317,0.0398749332176429,0.0758894018084849,0.000369844489519947,0.000186612576064909,1.80933062880325,26702.880859375,13351.4404296875,123610745.349124,-2420255.35144321,27280.3254179902,2934.65659078283,16403.1982421875,15391.7865859534,8302.09689224583
1040.24064,1055.5392,15.29856,25.81504,0.125634759664536,0.00456704,0.0759041458368301,0.0026112,0.0325589245730307,0.057642896194948,0.034825830135875,0.084649066929501,0.000298527443105757,0.000170682730923695,1.68741633199465,25558.4716796875,11444.091796875,143630251.43752,-2718053.53671103,27055.0067608173,2367.21341933434,16403.1982421875,17751.9476101776,7966.22818115934
1081.35424,1098.94656,17.5923200000002,22.8966399999999,0.162255764007568,0.00567296,0.0973002687096596,0.0031232,0.0383174811486197,0.0744450993235784,0.0446426554557631,0.0996205823396912,0.000322467986030264,0.00017753201396973,1.30151338766005,26702.880859375,9155.2734375,135422808.498234,-2974667.33052836,28871.8087332589,2355.94748053257,16403.1982421875,22251.1094939977,10419.3320845982
1121.8432,1141.56544,19.7222400000001,20.9715199999998,0.159446403384209,0.00474112,0.159446403384209,0.00474112,0.0348775586279195,0.0731561273605731,0.0731561273605731,0.0906772208649007,0.000240394600207684,0.000240394600207684,1.06334371754931,25939.94140625,9536.7431640625,70283026.2087635,-1752466.36250189,25512.6579135072,3652.0703507824,16403.1982421875,14623.5656163189,7224.80186522187
1162.53696,1180.86656,18.3296,23.0912000000001,0.138113871216774,0.00468992,0.103719294071198,0.00395264,0.0365930972964119,0.0633684783008206,0.0475877895378902,0.0951374034254037,0.000255865921787709,0.000215642458100558,1.25977653631285,25558.4716796875,9536.7431640625,99279558.9328265,-2207853.35801378,26570.7288469587,3659.7217723193,16403.1982421875,17436.2602116462,7113.69493231486
1203.95776,1223.68,19.7222400000001,21.7702399999998,0.184752970933914,0.00490496,0.184752970933914,0.00490496,0.0397433983769437,0.0847671166298899,0.0847671166298899,0.103327785955265,0.000248701973001038,0.000248701973001038,1.10384215991691,28610.2294921875,9155.2734375,20680624.9685078,-1119641.47757081,25609.8952947878,5096.32767346141,16403.1982421875,14037.7624398803,14037.7624398784
1245.45024,1266.35008,20.89984,21.69856,0.182369247078896,0.00555008,0.130840212106705,0.0051712,0.0404208296691646,0.0836734324687616,0.0600312269051185,0.105089021240132,0.000265556099951004,0.000247427731504164,1.03821656050955,26321.4111328125,9536.7431640625,62391735.1023592,-1811744.01718215,27074.5333503274,3837.42985470275,19264.2211914062,15692.6552355226,10612.2435443504
1288.04864,1309.39904,21.3504,21.5961600000001,0.215691566467285,0.00543744,0.139982223510742,0.00516096,0.0446971168531548,0.0989621551328449,0.0642257031454764,0.11620682457038,0.000254676258992805,0.000241726618705036,1.01151079136691,27084.3505859375,9155.2734375,78741049.91472,-2251229.34168875,28082.3131832914,3424.33674739268,19264.2211914062,20010.2889382129,12171.3598023266
1330.9952,1352.64256,21.6473599999999,21.34016,0.186304077506065,0.0057344,0.153622999787331,0.00488448,0.0497149094995082,0.085478784924274,0.0704842724540772,0.129252447886556,0.000264900662251656,0.000225638599810786,0.985808893093663,27465.8203125,9155.2734375,51300553.0728496,-1816999.59057603,28103.9652317547,3523.96175671305,19264.2211914062,16884.51163349,15293.3846806571
1373.98272,1394.3808,20.3980799999999,23.5008,0.227884560823441,0.00584704,0.155192494392395,0.00500736,0.0505479948654851,0.104556462869447,0.0712043774221594,0.13141836398567,0.000286646586345382,0.000245481927710844,1.15210843373494,27084.3505859375,9155.2734375,61808634.7742998,-1956498.88820383,28122.1726361443,3545.37783066549,19264.2211914062,16774.2590592038,14191.3810071972
1417.8816,1439.8976,22.0160000000001,22.0262399999999,0.214924797415733,0.00595968,0.194908872246742,0.00354304,0.0565927643283924,0.0986103513091092,0.089426779025111,0.147133996536472,0.000270697674418604,0.000160930232558139,1.00046511627906,28228.759765625,9155.2734375,58661938.968842,-1882212.89488891,28662.1944084994,4647.41951494027,19264.2211914062,17191.0091453294,13005.1076104829
1461.92384,1483.28448,21.3606400000001,23.3676800000001,0.243932485580444,0.00357376,0.243932485580444,0.00357376,0.0591276927175782,0.111919463868393,0.111919463868393,0.153724488258531,0.000167305848513901,0.000167305848513901,1.09395973154362,27847.2900390625,9155.2734375,64619792.145365,-2178357.1346241,29542.8422705431,2633.0270947852,19264.2211914062,19670.0599073715,17046.5814424629
1506.65216,1528.8832,22.2310399999999,23.42912,0.279860436916351,0.00372736,0.279860436916351,0.00372736,0.06080560034143,0.128403685073438,0.128403685073438,0.158086834884395,0.000167664670658683,0.000167664670658683,1.05389221556887,28228.759765625,9155.2734375,62271023.1046204,-2153353.06975802,29635.7492421311,2464.66331566193,15640.2587890625,20136.0887892413,17095.7467745235
